Their	[1114, 38278, 41543, 42261, 46504, 50839, 66286, 81492]
Then	[4966, 5096, 5201, 12160, 12849, 26112, 26937, 33637, 33841, 34070, 36119, 36872, 37187, 37983, 38418, 38553, 40441, 42612, 45233, 45574, 51930, 52974, 54723, 56630, 56991, 57260, 57613, 58252, 67605, 75407, 76651, 78779, 79445, 80037, 83736, 83780, 85366, 85756, 87008, 90939, 91118, 91930, 93479, 95221, 97374]
There	[459, 625, 1133, 3593, 4271, 5671, 6257, 6744, 7160, 7386, 8161, 8578, 9435, 9516, 10665, 11727, 11835, 13702, 13819, 13840, 13863, 13887, 14058, 14115, 15074, 15525, 15876, 17848, 17943, 17950, 18048, 20432, 20857, 21105, 21146, 21626, 22640, 23149, 23656, 24121, 24159, 25169, 25429, 25476, 25529, 25765, 25866, 27068, 27259, 27614, 27775, 27858, 28347, 29238, 29400, 29750, 31694, 32122, 32453, 32585, 33667, 35263, 35370, 36975, 37391, 37646, 38022, 39027, 39080, 41022, 41170, 42123, 43045, 43601, 44533, 44841, 45037, 46823, 47837, 49236, 50063, 50612, 50698, 53309, 53350, 53637, 54260, 54546, 54632, 56844, 58217, 58257, 58382, 58903, 59190, 59475, 59569, 59750, 59833, 60542, 60903, 65012, 67500, 68111, 69605, 70414, 73397, 74776, 74888, 74922, 75077, 75211, 75263, 75611, 75946, 75955, 76441, 76479, 76534, 77002, 77148, 77412, 77633, 77679, 77815, 77964, 78193, 78565, 78929, 79152, 79231, 79589, 80829, 80909, 80987, 81052, 81088, 81134, 81245, 81865, 81967, 82380, 82937, 83172, 83366, 83567, 85505, 86169, 86289, 86575, 86633, 86970, 87658, 87773, 87782, 88164, 88853, 89232, 89705, 90116, 90126, 90137, 90151, 90172, 90181, 90913, 92478, 93328, 94236, 94654, 95074, 95569, 95779, 95796, 95909, 96240, 96303, 96495, 96532, 96837, 97389, 98024, 98057, 98291, 98777, 99439, 99453, 101474, 101539, 101925, 102936, 104115, 104464, 104949]
Thereafter	[65445]
Therefore	[68669]
Theres	[16243, 29172, 31408, 32025, 32040, 32390, 32955, 39722, 39790, 40137, 47174, 47199, 47249, 48245, 73637, 79644]
These	[6550, 23951, 68406, 69045, 69660, 73036, 77721, 81418, 96387, 102585, 103982, 104921]
They	[1053, 6833, 7471, 9387, 9418, 12388, 15852, 16273, 18705, 21020, 21781, 22061, 22394, 22906, 23089, 23438, 23744, 23957, 24037, 24909, 25049, 25157, 25195, 25260, 25640, 25805, 26798, 27740, 28244, 28259, 29791, 29831, 29839, 29993, 30001, 30010, 30019, 30316, 30955, 31003, 31761, 32784, 34908, 36841, 37794, 38227, 38883, 39607, 39761, 39805, 39855, 39886, 40939, 40984, 41037, 41636, 42062, 42925, 43297, 43661, 43743, 44026, 44309, 44461, 44469, 44598, 44781, 44793, 45163, 46136, 46373, 47348, 47356, 47373, 47781, 49120, 49127, 51900, 51914, 52507, 52552, 52939, 53161, 53294, 54919, 55458, 55507, 55564, 55570, 55923, 55963, 55977, 55989, 56006, 56042, 56136, 56171, 56191, 56230, 56333, 58299, 59390, 59743, 61864, 62619, 63139, 66836, 67431, 67623, 67679, 67916, 70844, 70898, 72512, 72744, 73566, 73694, 73702, 73719, 74638, 74736, 74847, 76242, 76347, 76611, 76687, 77939, 77986, 78378, 78470, 80060, 80449, 81441, 81872, 85565, 86196, 87820, 88135, 88699, 89480, 89496, 90842, 92495, 92514, 92523, 92535, 92544, 92695, 93370, 94081, 94516, 94525, 94610, 94931, 94957, 95670, 95999, 96123, 96127, 96220, 96227, 96407, 97280, 97396, 97994, 98183, 98265, 98312, 98557, 98855, 99396, 99980, 100048, 102183, 104013]
Theyll	[78407]
Theyre	[7478, 16901, 41805, 43658, 48265, 49102]
Theyve	[47257, 80442]
Things	[86426]
Thirties	[10221]
Thirty	[10204, 10213]
This	[752, 1836, 7560, 12239, 12956, 21603, 21664, 24008, 26970, 35574, 36091, 42027, 45509, 47075, 51441, 51954, 53333, 54899, 57277, 58820, 62340, 63420, 63932, 65760, 65799, 68137, 69116, 71607, 71851, 72011, 72863, 73221, 78238, 84198, 86594, 89541, 89759, 90424, 92052, 95330, 97687, 100911, 100969, 100976, 102243, 103290, 103523, 103891]
Thisalthough	[67169]
Those	[59180, 72692, 102458]
Thou	[86072, 86081]
Though	[32434]
Thought	[550, 649, 3158, 4240, 4641, 6012, 6975, 7933, 8774, 10026, 15262, 18136, 20009, 20300, 20524, 23521, 25150, 27601, 33734, 34435, 35501, 35514, 35584, 40300, 40322, 44664, 44703, 45324, 57655, 59038, 59286, 59361, 59580, 66700, 70508, 70946, 73208, 75833, 93316, 102326]
Thoughtcrime	[6043, 6047, 9028, 78324, 78526]
Thoughtcriminal	[7358]
Thoughts	[71102, 75475]
Three	[14158, 14479, 81192, 86545]
ThreeYear	[574, 12670, 15030, 44511, 97550]
Through	[99289]
Throughout	[33205, 61835, 67650]
Thus	[4617, 67862, 71846, 72897, 101508, 101626, 101775]
Tibet	[62266]
Tillotson	[13518, 13577, 14653, 14676, 15516]
Time	[78047]
Times	[7905, 12496, 12548, 12635, 12841, 12930, 13138, 14319, 14379, 16899, 24998, 25259, 25722, 49578, 51190, 52785, 97364, 100668, 102438, 103939]
Tirelessly	[73791]
Title	[1]
To	[1516, 1989, 2023, 5379, 8917, 11381, 12198, 21328, 21961, 23508, 26042, 34450, 38896, 39395, 44864, 48950, 50381, 50582, 50941, 54930, 57501, 57504, 57872, 57890, 59356, 59363, 59369, 59371, 59375, 62564, 63845, 72080, 72318, 72710, 74747, 76857, 77665, 85155, 85169, 85212, 85215, 94967, 96469, 100947, 102215, 102485]
Today	[9745, 15107, 26147]
Todays	[12672]
Tom	[6652, 6911, 6935, 7499]
Tomorrow	[46444, 46450]
Tonight	[36151]
Too	[32411, 96689]
Top	[29870]
Tragedy	[9654]
Traitor	[7356]
Tree	[18041, 18061, 25027, 96883, 98936, 99316]
Truckload	[38309]
Truisms	[26817]
Truth	[739, 1001, 1073, 6946, 8547, 8685, 13971, 61129, 71863, 73020, 99349, 103261]
TruthMinitrue	[909]
Try	[85166]
Tube	[10662, 24351, 53939, 98821, 98899]
Tubes	[49478]
Twenty	[78049]
Twentythree	[48153]
Two	[2880, 3479, 3670, 4513, 5343, 9057, 13654, 14184, 18532, 20246, 23156, 27383, 40270, 44515, 48220, 48853, 51264, 51467, 71326, 84469, 86561, 91034, 100567]
UN	[101611]
UNBELLYFEEL	[102443]
UNCOLD	[101629]
UNDARK	[101745]
UNGOOD	[101709, 104191]
UNLIGHT	[101741]
UNPERSON	[14952]
UNfreedom	[68403]
UP	[101666]
US	[52316]
Ultimately	[64152, 69694, 72429, 103871]
Unbidden	[96950]
Uncalled	[99682]
Uncommanded	[25421]
Uncover	[78828]
Under	[25515, 25537, 32162, 38980, 46013, 66086, 82478, 99146, 100280]
Underneath	[46999]
Understand	[86407]
Undoubtedly	[34154]
Unfortunately	[20218]
Ungood	[16720]
Unimportant	[89312]
United	[62133]
Unless	[89857]
Unlike	[44370]
Unquestionably	[17898]
Unseen	[83379]
Unthinkable	[74767]
Until	[23243, 36137, 47807, 58079, 83690, 91896]
Up	[7226]
Utopianism	[68342]
Utopias	[89925]
VAPORIZED	[6167]
VICTORY	[1301, 1404]
VOCABULARY	[101174, 102021, 103965]
Various	[104880]
Vast	[100251]
Very	[13422, 14727, 14911, 21847, 26284, 53078, 54192, 83766, 104027]
Victory	[63, 1043, 6559, 15669, 16236, 18184, 18519, 19143, 26913, 33046, 34068, 37726, 37844, 45780, 46954, 49795, 61304, 96960, 100120]
Vistula	[65851]
Vivid	[4824]
W	[11877, 76163, 78827]
WANT	[98721]
WAR	[985, 5121, 8555, 34760, 67190]
WAS	[77816, 103043]
WATCHING	[251, 470, 96945]
WE	[104688]
WEALTH	[63735]
WELL	[101583]
WHAT	[9118, 25585]
WHEN	[101364]
WHENEVER	[104743]
WHO	[70733]
WHOM	[101902]
WHY	[4877, 26368, 73123, 73342, 88008, 88228, 101998]
WILL	[101922]
WISE	[101507, 101575, 101577]
WITH	[5878, 5883, 5888, 5893, 5898, 5979, 6358, 104708]
WOULD	[41798, 101924]
Wait	[53153, 59319]
Wandering	[50500]
Want	[7524, 7529]
War	[62088, 62289, 62511, 64066, 64424, 65973, 66571, 66960, 103084]
Was	[19232, 19303, 26191, 30910, 99639]
Wass	[76788]
Watch	[11987]
We	[8004, 8175, 10854, 10878, 12035, 18943, 18949, 29201, 29707, 32184, 34596, 42293, 45415, 45594, 53032, 55634, 55770, 55874, 56902, 57049, 57053, 57114, 57139, 57148, 57154, 57161, 57164, 57743, 58149, 59119, 59204, 59216, 59263, 59267, 59762, 67571, 70052, 73643, 74612, 74619, 77742, 82352, 83077, 83769, 85237, 85265, 85645, 85662, 85707, 85883, 85911, 85931, 85942, 85967, 86411, 86485, 88607, 88643, 88734, 88739, 88962, 89213, 89281, 89313, 89331, 89505, 90023, 90103, 90776, 92089, 92094, 93788, 98828]
Wealth	[69385]
Week	[184, 18488, 35929, 43156, 46336, 49490, 49651, 49770, 60407]
Weeks	[92562]
Weeksas	[33176]
Well	[30520, 32049, 40330, 41947, 52188]
Were	[798, 16504, 16557, 16567, 18498, 28872, 39734, 39748, 41027, 45422, 51887]
West	[97794]
Western	[65410]
Weve	[40140, 45606, 48137, 48278, 55710]
What	[7778, 8032, 8502, 9981, 12888, 15038, 15183, 17583, 18731, 18771, 18820, 18883, 20659, 22605, 26313, 27555, 27560, 28865, 30183, 30247, 30599, 31738, 31885, 35831, 36461, 37712, 37774, 38528, 40175, 40758, 41381, 43646, 44073, 44412, 46448, 47520, 48141, 48224, 48645, 48774, 48895, 49180, 50370, 52211, 52979, 53439, 55469, 55751, 55935, 59340, 59636, 61394, 64499, 65331, 69009, 70881, 76082, 77659, 78132, 78316, 79636, 84228, 86247, 86399, 86747, 87287, 87293, 87699, 88233, 88475, 88635, 89300, 89489, 90562, 91626, 91845, 93829, 94486, 95007, 95065, 95854, 98008, 102778]
Whatever	[11310, 17712, 35463, 55409, 83985, 89652, 93846]
Whats	[18414, 32719, 48355, 53617]
When	[10375, 12280, 14189, 16333, 16522, 21278, 22489, 22684, 23020, 24074, 27796, 27885, 28456, 29214, 29558, 30682, 30741, 34545, 35784, 37075, 39637, 41559, 41622, 43256, 44441, 46571, 46756, 47920, 48972, 51230, 54066, 54891, 55269, 55381, 55798, 58523, 58628, 58651, 58799, 58876, 59109, 59975, 59987, 65619, 66623, 72795, 73491, 76976, 76993, 81623, 82823, 82989, 83918, 84797, 85088, 85897, 89566, 90160, 93534, 95869, 96373, 99015, 99242, 104534]
Whenever	[46091, 52356, 80245]
Where	[28324, 33032, 37721, 40571, 57634, 74356]
Wherever	[41532, 70962]
Whether	[5975, 5992, 33726]
Which	[18449, 29582, 45490, 72732, 84688]
Whichever	[36509, 62915]
While	[35312, 66596]
White	[97583, 97600, 97655]
Who	[11279, 41842, 49057, 51778, 78686, 83587, 83605]
Why	[7508, 19659, 20206, 20211, 22278, 22287, 23223, 29132, 30445, 34505, 34519, 34564, 45109, 46456, 53817, 55639, 73973, 76809, 85434, 88237, 90591, 90611, 90640, 97778]
Will	[82738, 85219, 87535]
Wilsher	[37218]
Wine	[57517]
Winston	[40, 139, 192, 304, 585, 711, 959, 1141, 1207, 1314, 1528, 1555, 1874, 2742, 2852, 2883, 3014, 3217, 3321, 3434, 3493, 3510, 4450, 4488, 4806, 5488, 5804, 6345, 6544, 6874, 7134, 7184, 7295, 7405, 7432, 7441, 7558, 7664, 8123, 8189, 8286, 8329, 8386, 9249, 9303, 9631, 10052, 10090, 10225, 10481, 10689, 10804, 10896, 11034, 11216, 11357, 11556, 11742, 12091, 12143, 12347, 12440, 12481, 12768, 12822, 13102, 13204, 13378, 13499, 13574, 13631, 14168, 14299, 14408, 14625, 14638, 14672, 14795, 14961, 15144, 15466, 15795, 15839, 16005, 16125, 16201, 16312, 16430, 16827, 16873, 16955, 17153, 17185, 17356, 17396, 17450, 17470, 17511, 17576, 17611, 17743, 17903, 18411, 18454, 18538, 18623, 18738, 18826, 18880, 19139, 19377, 19746, 19928, 19951, 19977, 20020, 20773, 21192, 21665, 22178, 22770, 23198, 23760, 25016, 25226, 25379, 25497, 25551, 25663, 25890, 26920, 27372, 27398, 27642, 27685, 27718, 27768, 28060, 28250, 28366, 28559, 28682, 29271, 29272, 29506, 29587, 29634, 29670, 29956, 30172, 30545, 30824, 30872, 31424, 31453, 31649, 31742, 31792, 31870, 32013, 32104, 32463, 32560, 32606, 32651, 32722, 32835, 33037, 33072, 33126, 33631, 33857, 34795, 34944, 35968, 36098, 37111, 37146, 37277, 37365, 37429, 37484, 37506, 37631, 37656, 37682, 37787, 37834, 37841, 37937, 38077, 38111, 38178, 38317, 38771, 38943, 38958, 39242, 39468, 39638, 40180, 40479, 40827, 40865, 41058, 41301, 41357, 41583, 42092, 42369, 42440, 42959, 43188, 43217, 43652, 44371, 44905, 45679, 45761, 45898, 46019, 46086, 46397, 47014, 47227, 47305, 47889, 47921, 48260, 48343, 48667, 49119, 49192, 49383, 49559, 50155, 50258, 50414, 50572, 50798, 50869, 51098, 51383, 51540, 52675, 52799, 53023, 53082, 53226, 53252, 53329, 53596, 54100, 54197, 54607, 54690, 54716, 54748, 54749, 54969, 56314, 56564, 56730, 56872, 56936, 56982, 57035, 57222, 57316, 57374, 57508, 57780, 57796, 57808, 58035, 58205, 58412, 58862, 59379, 59494, 59537, 59771, 59831, 60004, 60039, 60059, 60091, 60145, 60573, 61012, 61318, 61649, 61824, 61949, 67195, 67485, 67760, 73227, 73679, 74006, 74336, 74958, 75006, 75108, 75165, 75257, 75317, 75429, 75672, 75719, 75814, 76757, 76797, 76822, 77595, 77650, 77678, 77781, 77902, 78005, 78240, 78253, 78322, 78361, 78486, 78690, 78810, 78838, 78885, 78944, 79025, 79096, 79097, 79687, 80120, 80410, 80487, 82010, 82205, 82219, 82304, 82468, 82514, 82692, 82694, 82802, 82860, 83016, 83046, 83602, 83624, 83639, 83687, 83798, 83894, 83943, 84020, 84086, 84097, 84115, 84210, 84224, 84281, 84299, 84306, 84445, 84476, 84507, 84666, 84719, 84842, 85105, 85222, 85288, 85689, 85763, 85774, 85844, 85856, 86235, 86333, 86359, 86510, 86641, 86755, 87135, 87148, 87170, 87300, 87308, 87557, 87614, 87679, 87724, 87806, 88052, 88248, 88253, 88397, 88426, 88480, 88561, 88810, 88915, 89152, 89231, 89429, 89536, 89646, 89735, 89837, 89839, 90263, 90266, 90491, 90549, 90569, 90707, 90779, 90935, 90973, 91042, 91141, 91179, 91887, 92037, 92046, 92093, 92176, 93740, 95115, 95252, 95528, 95593, 95706, 95840, 96065, 96253, 96308, 96444, 96626, 96914, 96989, 97519, 97591, 99575, 99800, 99924, 100452, 103269]
WinstonWinston	[40187]
Winstonalways	[90204]
Winstonand	[95188]
Winstons	[482, 555, 3756, 4621, 5335, 6666, 6940, 10305, 11917, 12228, 12694, 13571, 14226, 15712, 16029, 16391, 16848, 18126, 18181, 20181, 20762, 25843, 28823, 29249, 29305, 29393, 32268, 33243, 34994, 38714, 40676, 43097, 44056, 47604, 49752, 52730, 52873, 56317, 60054, 74641, 75052, 76630, 76663, 77525, 77542, 78066, 78142, 79597, 83222, 83451, 84161, 84567, 84596, 84876, 85319, 86314, 86543, 86551, 86571, 87277, 87755, 91637, 91754, 91799, 91815, 92236, 95121, 95897, 96345, 97377, 97708, 100283]
With	[1420, 5185, 7741, 9203, 9946, 10000, 12120, 12434, 19119, 26846, 31226, 37424, 38431, 38909, 41772, 41782, 44189, 44345, 47636, 48484, 48675, 50535, 52952, 56061, 56980, 57008, 58267, 59644, 59940, 61693, 62119, 62671, 68628, 69231, 78102, 79573, 80874, 82080, 83000]
Withers	[14452, 14495, 14800, 14823, 14871, 14947]
Within	[4538, 19998, 26131, 27941, 30897, 60114, 96208]
Without	[55107, 58424, 60844, 74290, 82516, 102065]
Working	[46326]
Worldconquest	[72849]
Would	[30631, 39869, 75554]
Write	[79661]
YOU	[252, 471, 11879, 35765, 36238, 78246, 78413, 83840, 96946]
YOUR	[83047]
Yde	[30092]
Year	[19358]
Years	[7971]
Yes	[11878, 19244, 27407, 28141, 28188, 30313, 33429, 38407, 38416, 38509, 38527, 38551, 39756, 39917, 40399, 41776, 41920, 45123, 45154, 45567, 47726, 48302, 55142, 55690, 56894, 57044, 57624, 57861, 57870, 57888, 57898, 57942, 57967, 57991, 58009, 60006, 67762, 74344, 78561, 78624, 80330, 80502, 82512, 82800, 84084, 85842, 86819, 86862, 86931, 86954, 86981, 87133, 87596, 90966, 91024, 93388, 98835]
Yet	[18012, 21931, 33311, 51277, 96110, 96522]
York	[25752, 74502, 83258]
You	[684, 6058, 6163, 8361, 10396, 11883, 12003, 12009, 14875, 15737, 15922, 16538, 16866, 16926, 17963, 18489, 23975, 28449, 29080, 29191, 29493, 29661, 29671, 29682, 30032, 30606, 30710, 30732, 30789, 31491, 32996, 33254, 33547, 35094, 37978, 38511, 38533, 40324, 40353, 40742, 40748, 41178, 41961, 43824, 45443, 45630, 46960, 47500, 48960, 51348, 52789, 55424, 55723, 55919, 56886, 57280, 57456, 57667, 57719, 57734, 57751, 57853, 57863, 57900, 57969, 57993, 58011, 58100, 58322, 58354, 58462, 58474, 58481, 58600, 58675, 58941, 58962, 59090, 59101, 59149, 59162, 59735, 59963, 59998, 60026, 67577, 67589, 73583, 74572, 74627, 74690, 74986, 77656, 78368, 78501, 79621, 79779, 79868, 79912, 80484, 80493, 82637, 82664, 82724, 82868, 82878, 82891, 82895, 82901, 82924, 83121, 83157, 83183, 83439, 83683, 83816, 83852, 83863, 83877, 83895, 83908, 84032, 84311, 84314, 84440, 84493, 84850, 85388, 85680, 85696, 85737, 85750, 85793, 85849, 85857, 86481, 86882, 86903, 86914, 86945, 87120, 87224, 87321, 87354, 87399, 87442, 87717, 87978, 88022, 88047, 88108, 88214, 88411, 88505, 88517, 88565, 88876, 88888, 89026, 89186, 89226, 89268, 89292, 89305, 90513, 90538, 90556, 90571, 90628, 90784, 90994, 91152, 91159, 91167, 91288, 91606, 91834, 92020, 92033, 92038, 92099, 92126, 92151, 92218, 92398, 94735, 94827, 95133, 95164, 95217, 95233, 95453, 95744, 95756, 95807, 95848, 96014, 96162, 96167, 96356, 97674, 98702, 98720, 98729]
Youll	[38421]
Your	[6137, 8231, 20961, 82654, 87232, 90979, 92107]
Youre	[7321, 7327, 7330, 11889, 29289, 30479, 31383, 35062, 52318, 55721]
Youth	[6732, 6993, 7000, 22359, 43540, 44307, 51245]
Youthe	[29986]
Youve	[48351, 79708]
Zeal	[18150]
